Antifade,Transcript,Stack_No,Avg_Max,Std_Max,SEM_Max,Avg_Min,Std_Min,SEM_Min,Avg_Mean,Std_Mean,SEM_Mean,Norm_avg_Max,Norm_std_Max,Norm_SEM_Max,Norm_avg_Min,Norm_std_Min,Norm_SEM_Min,Norm_avg_Mean,Norm_std_Mean,Norm_SEM_Mean
n-propyl_vecta,erm-1,9,1187.2,263.7502065,68.10001049,231.5333333,70.62058246,18.23415598,536.3472,185.4394598,47.88026262,0.92241635,0.042838165,0.011060767,0.932710657,0.045275953,0.011690201,0.897993473,0.056031709,0.014467325
n-propyl_vecta,erm-1,10,1186.466667,260.7995581,67.33815636,232.2666667,70.56857523,18.22072777,533.6414667,182.7417514,47.18371732,0.922742416,0.046926798,0.012116447,0.936516923,0.048766266,0.012591396,0.894659407,0.05861209,0.015133577
n-propyl_vecta,erm-1,11,1176.133333,258.2490124,66.67960827,228.1333333,67.23186603,17.35919316,531.4440667,180.5173771,46.60938636,0.914423286,0.048030714,0.012401477,0.922163733,0.055530162,0.014337826,0.891936813,0.060583807,0.015642672
n-propyl_vecta,erm-1,12,1179.466667,259.0622834,66.88959394,227.2,67.11844541,17.32990809,529.4505333,178.3976975,46.06208742,0.917549569,0.046124817,0.011909377,0.918927337,0.059690022,0.015411897,0.889565838,0.062835565,0.016224073
n-propyl_vecta,erm-1,13,1178.133333,259.5600307,67.01811174,226.4666667,65.59493302,16.93653888,527.5456667,176.4825134,45.56758903,0.916368243,0.049378077,0.012749365,0.916961194,0.061903922,0.015983524,0.887233603,0.064882312,0.016752541
n-propyl_vecta,erm-1,14,1178.133333,250.7627982,64.74667608,227.6666667,65.40605768,16.88777148,525.8106,174.7139046,45.1109362,0.918159594,0.052406281,0.013531244,0.922941922,0.062429311,0.016119179,0.885106447,0.066624905,0.017202476
n-propyl_vecta,erm-1,15,1169.866667,258.5633016,66.76075741,227.9333333,67.18680426,17.34755827,524.4086,173.1612649,44.71004634,0.909829056,0.047690485,0.01231363,0.921412364,0.053089238,0.013707582,0.883475988,0.068289298,0.017632221
n-propyl_vecta,erm-1,16,1167.666667,248.4447816,64.14816678,228.0666667,66.90127766,17.27383561,523.0075333,171.6992283,44.33255012,0.910264182,0.053582138,0.013834849,0.92268228,0.057537646,0.014856156,0.881775346,0.069773589,0.018015463
n-propyl_vecta,erm-1,17,1165.6,251.3883734,64.90819891,228.4666667,68.28288498,17.63056509,521.6334,170.2224756,43.95125421,0.907933672,0.052943933,0.013670065,0.922888957,0.052357474,0.013518642,0.880159089,0.071451866,0.018448792
n-propyl_vecta,erm-1,18,1159.666667,245.8869272,63.4877316,225.7333333,64.23780225,16.58612922,520.3979333,168.9845711,43.63162863,0.904541202,0.060068929,0.015509731,0.915610777,0.062535078,0.016146488,0.878662378,0.072871293,0.018815287
n-propyl_vecta,erm-1,19,1161.466667,247.0840998,63.79684025,225.6,64.19256744,16.57444964,519.2779333,167.7858402,43.32211765,0.906008935,0.061132308,0.015784294,0.915010446,0.060868288,0.015716124,0.877326076,0.07408944,0.019129811
n-propyl_vecta,erm-1,20,1160.8,247.5382222,63.91409413,226.7333333,65.08946224,16.80602689,518.103,166.6414931,43.0266485,0.905077801,0.057241912,0.014779798,0.919206773,0.060335636,0.015578594,0.875857027,0.075314204,0.019446044
n-propyl_vecta,erm-1,21,1164.6,246.7736962,63.71669438,225,63.75959312,16.46265615,517.1248667,165.6087981,42.7600078,0.908771771,0.061268958,0.015819577,0.912750342,0.060808201,0.01570061,0.874688959,0.076464697,0.0197431
n-propyl_vecta,erm-1,22,1153.666667,243.9240709,62.9809243,225.9333333,63.9580964,16.51390948,516.1619333,164.5617073,42.48965011,0.900448081,0.062575564,0.016156941,0.91703844,0.062272106,0.016078589,0.873575175,0.077706951,0.020063849
n-propyl_vecta,erm-1,23,1153.933333,241.8539898,62.44643165,225.6,63.68202258,16.44262753,515.2721333,163.6705076,42.25954335,0.900650038,0.061930402,0.015990361,0.91556207,0.065073756,0.016801971,0.872470109,0.078586379,0.020290916
n-propyl_vecta,erm-1,24,1154.066667,244.7848813,63.20318457,226.8,65.06282678,16.79914964,514.4551333,162.7914901,42.03258199,0.900208631,0.057157868,0.014758098,0.919983809,0.065670646,0.016956088,0.871514306,0.079596027,0.020551606
n-propyl_vecta,erm-1,25,1147.266667,238.1600502,61.49266055,224.0666667,62.22822817,16.06725942,513.6197333,161.886716,41.79897034,0.896232858,0.06491748,0.016761621,0.910944849,0.067007126,0.017301166,0.870543096,0.08068053,0.020831623
n-propyl_vecta,erm-1,26,1149,239.6998123,61.8902254,225,61.57341727,15.89818798,512.8118667,161.1180585,41.60050383,0.897168703,0.06122476,0.015808165,0.915675499,0.071514451,0.018464952,0.869546198,0.081601439,0.021069401
n-propyl_vecta,erm-1,27,1143.266667,226.9733989,58.6042796,225,63.69458376,16.44587081,512.1560667,160.325602,41.39589243,0.895153747,0.070100909,0.018099977,0.913301907,0.064011817,0.01652778,0.868845272,0.082615224,0.021331159
n-propyl_vecta,erm-1,28,1142.466667,234.223296,60.47619498,224.2,61.18846763,15.79879441,511.4001333,159.6101706,41.21116884,0.893256786,0.066889386,0.017270765,0.912373156,0.067759483,0.017495423,0.867882756,0.083324581,0.021514314
n-propyl_vecta,erm-1,29,1152.533333,238.4017817,61.55507535,225.4666667,62.70095313,16.18931649,510.6590667,158.8635374,41.01838897,0.901278661,0.069663852,0.017987129,0.916316417,0.068941031,0.017800498,0.866974543,0.084140081,0.021724876
n-propyl_vecta,erm-1,30,1140.266667,236.1411402,60.97138022,223.3333333,61.6240522,15.91126186,509.9846,158.1700223,40.83932414,0.891582762,0.068259244,0.017624461,0.908674351,0.071096032,0.018356917,0.866175804,0.085012562,0.021950149
n-propyl_vecta,erm-1,31,1142.666667,238.8312814,61.66597168,224.9333333,63.06398867,16.28305186,509.4274,157.5185457,40.67111363,0.893216157,0.069992753,0.018072051,0.914080505,0.068233561,0.01761783,0.865538794,0.085709604,0.022130124
n-propyl_vecta,erm-1,32,1140.733333,233.5194904,60.29447315,224.6666667,63.45264451,16.38340236,508.831,156.8833326,40.5071023,0.893168777,0.078329539,0.0202246,0.911976719,0.062898941,0.016240437,0.864842597,0.086486686,0.022330766
n-propyl_vecta,erm-1,33,1142,242.6110938,62.64191507,223.4,61.65665298,15.91967935,508.2934,156.3801261,40.37717495,0.891370488,0.067165155,0.017341969,0.908655505,0.068295364,0.017633787,0.864170976,0.087118965,0.02249402
n-propyl_vecta,erm-1,34,1137.533333,239.3565382,61.80159242,224.4666667,62.01597336,16.01245547,507.7948,155.8508893,40.24052659,0.888828911,0.068912849,0.017793221,0.912302445,0.068132197,0.017591658,0.863584782,0.087749506,0.022656825
n-propyl_vecta,erm-1,35,1142.8,241.0314739,62.23405896,224.1333333,62.38917794,16.10881648,507.2743333,155.3792343,40.11874579,0.892875853,0.067642563,0.017465235,0.911358704,0.067836271,0.01751525,0.862916668,0.088242639,0.022784151
n-propyl_vecta,erm-1,36,1131.4,234.0493843,60.43129117,223.8666667,63.00325011,16.26736923,506.7857333,154.8453155,39.98088854,0.885234417,0.075594576,0.019518436,0.909089465,0.065777723,0.016983735,0.862347882,0.088867061,0.022945377
n-propyl_vecta,erm-1,37,1137.733333,240.3724689,62.0639046,223,61.72172574,15.93648106,506.3535333,154.3844584,39.86189575,0.888777061,0.066702853,0.017222603,0.907339091,0.070421856,0.018182845,0.861828427,0.089373596,0.023076163
n-propyl_vecta,erm-1,38,1137.8,235.4728374,60.79882518,222.4666667,59.99626973,15.49097023,505.8912,153.9412753,39.74746638,0.89065074,0.080215224,0.020711482,0.906377673,0.071404685,0.01843661,0.861262826,0.089943545,0.023223323
n-propyl_vecta,erm-1,39,1137.333333,229.2919744,59.20293322,223.4,60.68748989,15.66944251,505.4064,153.4930835,39.63174376,0.891380903,0.082697522,0.021352408,0.910065023,0.072742851,0.018782123,0.86065384,0.090447803,0.023353522
n-propyl_vecta,erm-1,40,1130,227.838602,58.82767408,223.0666667,62.32457285,16.09213551,505.0268,153.0286906,39.51183801,0.885121814,0.076934043,0.019864285,0.906656988,0.068089781,0.017580706,0.860235995,0.090980042,0.023490946
n-propyl_vecta,erm-1,41,1135.4,229.7323909,59.31664827,223.8,61.8802992,15.97742455,504.5606,152.6068074,39.40290823,0.88974377,0.080377393,0.020753354,0.910551305,0.071206507,0.018385441,0.859628394,0.091395403,0.023598192
n-propyl_vecta,erm-1,42,1136.866667,237.2156543,61.24881858,221.0666667,60.41932835,15.6002035,504.1599333,152.2065718,39.29956784,0.888664249,0.069003015,0.017816502,0.900320035,0.073531546,0.018985764,0.859151317,0.091896256,0.023727511
n-propyl_vecta,erm-1,43,1135.933333,231.0690888,59.66178219,221.9333333,58.20219273,15.02774154,503.7127333,151.7257611,39.17542306,0.889909807,0.080357141,0.020748125,0.906310298,0.078143175,0.020176481,0.858634419,0.092507284,0.023885278
n-propyl_vecta,erm-1,44,1135.733333,229.8504068,59.34711985,223.2,61.06226331,15.76620859,503.4019333,151.3429072,39.0765706,0.88967984,0.078859224,0.020361364,0.908275342,0.06899119,0.017813449,0.858314996,0.093064748,0.024029215
n-propyl_vecta,erm-1,45,1130.4,228.8354992,59.08507184,221.2666667,61.46481766,15.87014768,502.9911333,150.9617931,38.97816738,0.885368576,0.076966373,0.019872632,0.899077041,0.06475826,0.016720511,0.857781349,0.09343199,0.024124036
n-propyl_vecta,erm-1,46,1137.8,227.5739126,58.75933158,222.6,60.04022461,15.50231933,502.6298,150.5819899,38.8801026,0.892176737,0.083752193,0.021624723,0.907251754,0.073458664,0.018966946,0.857352287,0.093871643,0.024237554
n-propyl_vecta,erm-1,47,1127.133333,226.4833222,58.47774234,222.8666667,59.98555382,15.4882034,502.3168667,150.2905551,38.80485447,0.882981908,0.076548164,0.019764651,0.908738365,0.077159692,0.019922547,0.856959392,0.094215859,0.02432643
n-propyl_vecta,erm-1,48,1132.866667,235.9775615,60.92914438,223.2666667,61.25877974,15.81694892,501.976,149.9572744,38.71880177,0.886673439,0.081096341,0.020938985,0.909355569,0.074422207,0.019215731,0.856542406,0.094624826,0.024432025
n-propyl_vecta,erm-1,49,1127.666667,232.3736728,59.99862432,222.0666667,59.62557776,15.39525798,501.6774667,149.6250813,38.63302986,0.88239382,0.074863668,0.019329716,0.904952244,0.071308088,0.018411669,0.85620726,0.095065933,0.024545918
n-propyl_vecta,erm-1,50,1130.666667,230.1777781,59.43164675,222.3333333,59.69406128,15.41294035,501.3409333,149.2756815,38.54281524,0.88557471,0.079122079,0.020429233,0.906570653,0.076614967,0.019781899,0.855810732,0.095490455,0.024655529
n-propyl_vecta,erm-1,51,1125.666667,229.0236004,59.13363934,223.1333333,60.57918863,15.64147925,501.0476667,149.0321869,38.47994519,0.881419435,0.076401776,0.019726854,0.908959853,0.073713834,0.01903283,0.855424407,0.095752867,0.024723284
n-propyl_vecta,erm-1,52,1127.733333,231.313784,59.72496221,222.7333333,59.60281233,15.38937997,500.7162667,148.7046313,38.3953707,0.88274695,0.076924617,0.019861851,0.90848119,0.076316314,0.019704788,0.855023519,0.096166888,0.024830184
n-propyl_vecta,erm-1,53,1128.266667,227.8516017,58.83103058,220.9333333,58.60578551,15.13194875,500.4374667,148.3736596,38.30991418,0.8848114,0.087086505,0.022485639,0.901610058,0.076696708,0.019803005,0.854730607,0.096660687,0.024957682
n-propyl_vecta,erm-1,54,1123,230.0322959,59.3940834,222.3333333,59.03711504,15.24331756,500.3084667,148.1103226,38.24192085,0.879946246,0.084067528,0.021706142,0.907947554,0.080943923,0.020899631,0.85464615,0.096941242,0.025030121
n-propyl_vecta,erm-1,55,1115.866667,227.4736615,58.73344684,222,59.79966555,15.44020725,499.9942,147.8188007,38.16665022,0.874309725,0.081448787,0.021029986,0.904877394,0.073691915,0.019027171,0.854247342,0.097267678,0.025114407
n-propyl_vecta,erm-1,56,1123.133333,225.4262206,58.20479989,222.4666667,59.0821059,15.25493415,499.7234667,147.5296898,38.0920021,0.880602041,0.084889181,0.021918292,0.907653745,0.078346187,0.020228898,0.853923319,0.097585871,0.025196564
n-propyl_vecta,erm-1,57,1127.866667,234.7639747,60.61579762,221.4,59.21124411,15.28827749,499.4933333,147.2471371,38.01904732,0.881974329,0.073032308,0.018856861,0.902590681,0.073912641,0.019084162,0.85367817,0.097936429,0.025287077
n-propyl_vecta,erm-1,58,1145.066667,277.1831439,71.56838,222.4,60.16263672,15.53392601,499.158,147.0228701,37.96114184,0.893739949,0.117775988,0.030409629,0.906349912,0.075921044,0.019602729,0.85320564,0.098167882,0.025346838
n-propyl_vecta,erm-1,59,1111.933333,226.8021374,58.56006007,222.6666667,57.27461002,14.78824072,498.9656,146.7839,37.89944,0.871495013,0.085130971,0.021980722,0.910859129,0.08295487,0.021418855,0.852991902,0.098433053,0.025415305
n-propyl_vecta,erm-1,60,1120.533333,225.9920563,58.35089804,222.6,59.10257427,15.26021906,498.7258667,146.4735463,37.81930702,0.87819848,0.082586234,0.021323674,0.908791394,0.078217757,0.020195738,0.85275674,0.09890583,0.025537376
n-propyl_vecta,erm-1,61,1114.2,228.9301827,59.10951901,221.6,59.67986021,15.40927365,498.5796,146.2770726,37.76857773,0.872822582,0.083067225,0.021447865,0.903948442,0.07681325,0.019833096,0.85262334,0.099210583,0.025616062
n-propyl_vecta,erm-1,62,1112.2,228.1616595,58.91108716,220.2,59.73058561,15.42237089,498.3126667,146.0756857,37.71657988,0.871712392,0.086052607,0.022218688,0.897558305,0.075055553,0.01937926,0.85225619,0.099417826,0.025669572
n-propyl_vecta,erm-1,63,1114.733333,232.8348485,60.11769937,220.7333333,59.68903545,15.41164268,498.0881333,145.9523105,37.68472454,0.87256345,0.084063284,0.021705047,0.899987355,0.076967057,0.019872809,0.851919448,0.099560187,0.02570633
n-propyl_vecta,erm-1,64,1116.8,236.8656038,61.15843593,221.2666667,60.36847175,15.58707238,497.8397333,145.7107422,37.62235185,0.874183665,0.088695105,0.022900978,0.901214213,0.074514431,0.019239543,0.851625886,0.09990121,0.025794382
n-propyl_vecta,erm-1,65,1116,235.9327991,60.9175868,222.2,58.80500465,15.18338691,497.6161333,145.5225992,37.57377354,0.873190118,0.082015705,0.021176364,0.907062621,0.079342969,0.020486267,0.851336917,0.100144114,0.025857099
n-propyl_vecta,erm-1,66,1112.933333,221.8466223,57.28055156,222,59.819968,15.44544932,497.4226,145.3225025,37.52210879,0.873313424,0.086980427,0.02245825,0.905358167,0.076544191,0.019763625,0.851093206,0.100306126,0.02589893
n-propyl_vecta,erm-1,67,1106.533333,224.7188296,58.02215231,221.3333333,59.9424327,15.47706957,497.1726667,145.1165276,37.4689263,0.867498462,0.084821962,0.021900936,0.901975468,0.073109433,0.018876774,0.850773939,0.100592059,0.025972758
n-propyl_vecta,erm-1,68,1107.866667,231.3790541,59.74181487,220.8666667,56.85805216,14.68068594,497.0323333,144.9607463,37.42870375,0.866963189,0.079887076,0.020626754,0.90399412,0.08490972,0.021923595,0.850636468,0.100918098,0.026056941
n-propyl_vecta,erm-1,69,1106.333333,232.7241367,60.08911372,220.4,58.38639763,15.07530305,496.8915333,144.796528,37.38630277,0.865193468,0.076192271,0.01967276,0.90026606,0.082473415,0.021294544,0.850470884,0.101076085,0.026097733
n-propyl_vecta,erm-1,70,1106.666667,230.7765359,59.58624535,222.6,59.29803659,15.31068721,496.6842667,144.5715378,37.32821056,0.866637915,0.083283727,0.021503766,0.909001593,0.081896591,0.021145609,0.850230068,0.101336729,0.026165031
n-propyl_vecta,erm-1,71,1104,223.0634119,57.59472529,220.4,58.4841859,15.10055187,496.4701333,144.3757798,37.27766604,0.865763193,0.08558854,0.022098866,0.899545394,0.077715671,0.0200661,0.849966252,0.101591028,0.026230691
n-propyl_vecta,erm-1,72,1101.933333,226.9655313,58.60224818,221.9333333,58.69712413,15.15553228,496.2989333,144.0967775,37.20562797,0.863274596,0.084130551,0.021722415,0.9059623,0.07807918,0.020159958,0.849820233,0.101957409,0.02632529
n-propyl_vecta,erm-1,73,1096.933333,218.6724448,56.46098245,220,57.09891167,14.7428756,496.2573333,143.9516425,37.16815428,0.861269285,0.091471229,0.02361777,0.899674829,0.082337464,0.021259442,0.849838653,0.102195322,0.026386719
n-propyl_vecta,erm-1,74,1106.133333,229.545161,59.26830572,220.1333333,58.19286489,15.02533311,496.1536,143.8206705,37.13433745,0.866583133,0.087811633,0.022672866,0.898556381,0.078278901,0.020211525,0.849730768,0.102359673,0.026429154
n-propyl_vecta,erm-1,75,1098.133333,221.4552088,57.17948905,223.2,59.76286472,15.43070532,495.9698,143.6632886,37.09370162,0.861206521,0.084691126,0.021867155,0.910763538,0.079790709,0.020601873,0.849510897,0.10262189,0.026496858
n-propyl_vecta,erm-1,76,1106.266667,229.9169001,59.36428834,220.8,57.99408837,14.97400923,495.7685333,143.511181,37.0544276,0.866681933,0.087333626,0.022549445,0.902224057,0.081100962,0.020940178,0.849228422,0.102745804,0.026528852
n-propyl_vecta,erm-1,77,1096,225.9658634,58.34413505,221.8666667,58.93685079,15.21742944,495.6472,143.3822709,37.02114316,0.859059731,0.088591275,0.022874169,0.905759552,0.07942286,0.020506894,0.84909303,0.102951128,0.026581867
n-propyl_vecta,erm-1,78,1097.4,224.2109338,57.89101419,221.9333333,58.70807521,15.15835984,495.4789333,143.1638831,36.96475567,0.860445607,0.08818839,0.022770144,0.906466353,0.082658036,0.021342213,0.848922093,0.103228653,0.026653524
n-propyl_vecta,erm-1,79,1089.8,221.7872855,57.26523087,221.2,58.21659066,15.03145907,495.4498,143.0742861,36.94162183,0.854783047,0.088854774,0.022942204,0.904197832,0.085428154,0.022057455,0.848942116,0.103452753,0.026711386
n-propyl_vecta,erm-1,80,1102.4,227.8987244,58.84319761,219.9333333,57.5666901,14.86365547,495.2694667,142.8898986,36.89401318,0.86381538,0.08638628,0.022304841,0.899188169,0.08348871,0.021556692,0.848713045,0.103635151,0.026758481
n-propyl_vecta,erm-1,81,1102.466667,225.2071639,58.14823968,221.1333333,58.96229627,15.22399943,495.1025333,142.6977137,36.84439124,0.86443773,0.089637152,0.023144213,0.902500482,0.078636908,0.020303962,0.848539445,0.103931106,0.026834896
n-propyl_vecta,erm-1,82,1102.666667,228.8760322,59.09553739,221.4666667,57.15875969,14.75832829,494.9356,142.5826842,36.81469077,0.863991445,0.08860548,0.022877837,0.906213038,0.086248244,0.022269201,0.848301475,0.104040572,0.02686316
n-propyl_vecta,erm-1,83,1099.4,224.3660275,57.93105919,219.4666667,56.40271861,14.56311932,494.8166,142.4647246,36.78423371,0.861995725,0.088155244,0.022761586,0.898370151,0.089720107,0.023165632,0.848169945,0.104261155,0.026920114
n-propyl_vecta,erm-1,84,1099.666667,224.9983069,58.09431303,221.4,57.65017656,14.88521158,494.6701333,142.3500335,36.75462062,0.862530128,0.092284117,0.023827656,0.905773969,0.086186348,0.022253219,0.847981242,0.104417825,0.026960566
n-propyl_vecta,erm-1,85,1094.466667,221.1072353,57.08964268,220.4666667,58.326503,15.05983832,494.562,142.2741162,36.73501883,0.858346914,0.086685716,0.022382156,0.900680763,0.085421276,0.022055679,0.847844758,0.10459185,0.0270055
n-propyl_vecta,erm-1,86,1092.133333,225.055189,58.10899993,221.6666667,57.76265064,14.91425227,494.4424667,142.1147754,36.69387723,0.855893523,0.086890772,0.022435101,0.906444599,0.085048944,0.021959543,0.847728982,0.104801179,0.027059548
n-propyl_vecta,erm-1,87,1100.533333,227.9614211,58.85938584,220.4,56.00484673,14.46038925,494.3863333,142.0174938,36.66875923,0.862509477,0.089000283,0.022979774,0.902910579,0.089932856,0.023220564,0.84769462,0.104990769,0.0271085
n-propyl_vecta,erm-1,88,1093.933333,226.1287455,58.38619102,220.6,58.83123563,15.19015972,494.2092,141.9009036,36.63865576,0.857494887,0.089701929,0.023160938,0.900909654,0.079826541,0.020611124,0.847450192,0.105138493,0.027146642
n-propyl_vecta,erm-1,89,1096.133333,226.9332396,58.59391051,221.0666667,58.64720998,15.1426445,494.0701333,141.7083263,36.58893251,0.858867249,0.087005504,0.022464724,0.903131161,0.08567857,0.022122112,0.847322654,0.105422653,0.027220012
n-propyl_vecta,erm-1,90,1097.533333,223.274612,57.64925694,222.1333333,58.60871055,15.13270399,494.0328667,141.5758994,36.55474003,0.860627553,0.087733997,0.022652821,0.90815392,0.086579209,0.022354656,0.847340806,0.10563379,0.027274527
n-propyl_vecta,erm-1,91,1101.2,227.1894112,58.66005374,222.2,57.928774,14.95714513,493.8472667,141.4904066,36.5326659,0.862020848,0.080925348,0.020894835,0.908628948,0.086321759,0.022288182,0.847054779,0.105713739,0.02729517
n-propyl_vecta,erm-1,92,1099.8,227.3317902,58.69681585,219.3333333,56.71440566,14.64359657,493.8621333,141.4327284,36.51777345,0.861258663,0.084534081,0.021826606,0.897562884,0.087004511,0.022464468,0.847114092,0.105803506,0.027318348
n-propyl_vecta,erm-1,93,1096.533333,229.1468234,59.16545539,220.4,56.11060506,14.48769593,493.7839333,141.3323859,36.49186512,0.858309079,0.084284555,0.021762178,0.903142939,0.091102844,0.023522653,0.847034301,0.105951269,0.0273565
n-propyl_vecta,erm-1,94,1103.6,222.7448252,57.51246656,220.8,56.8081986,14.66781381,493.6809333,141.238616,36.46765384,0.865924648,0.091324331,0.023579841,0.903914565,0.086445183,0.02232005,0.846904358,0.106048342,0.027381564
n-propyl_vecta,erm-1,95,1098.466667,229.9406342,59.37041645,221.8666667,59.47852754,15.35728977,493.5670667,141.108125,36.4339612,0.860735114,0.091683602,0.023672604,0.905583016,0.080660944,0.020826566,0.846787354,0.106267066,0.027438038
n-propyl_vecta,erm-1,96,1096.733333,231.0635246,59.6603455,220.1333333,57.09624289,14.74218652,493.4949333,141.0335869,36.41471555,0.859219794,0.089876287,0.023205958,0.901145644,0.08907576,0.022999262,0.84671701,0.106441106,0.027482975
n-propyl_vecta,erm-1,97,1095.666667,231.5406989,59.78355138,221.2,57.90410792,14.95077638,493.3773333,140.8652651,36.37125505,0.857653117,0.085785934,0.022149833,0.905220845,0.088239148,0.02278325,0.846612839,0.106694931,0.027548513
n-propyl_vecta,erm-1,98,1093.933333,221.96926,57.31221649,221.8,57.63952017,14.88246011,493.3127333,140.7968383,36.35358733,0.85789987,0.08910472,0.02300674,0.907171045,0.084834993,0.021904301,0.846533839,0.10677479,0.027569132
n-propyl_vecta,erm-1,99,1088.666667,227.0650211,58.62793635,220.8,56.2763589,14.53049339,493.1746667,140.7197852,36.3336923,0.851896818,0.078306857,0.020218744,0.905055882,0.091311286,0.023576473,0.846334504,0.106878673,0.027595955
n-propyl_vecta,erm-1,100,1102,230.7261828,59.57324423,222.1333333,58.77179434,15.17481205,493.1456,140.6288381,36.31020988,0.86290264,0.086105596,0.022232369,0.908186602,0.089017691,0.022984269,0.846346344,0.107067986,0.027644835
Vecta_only,erm-1,1,1378.058824,226.6871386,54.97970686,248.4117647,60.11661462,14.5804207,620.7382353,190.0413617,46.09180045,1,0,0,1,0,0,1,0,0
Vecta_only,erm-1,2,1321.411765,217.0483986,52.64196903,236.2941176,55.04176222,13.3495882,582.5769412,175.104422,42.46906043,0.959816531,0.041979033,0.010181411,0.953559639,0.026469826,0.006419876,0.940627456,0.030227863,0.007331334
Vecta_only,erm-1,3,1296.647059,216.9521667,52.61862936,233.6470588,53.8898659,13.07021231,569.0068824,167.8272185,40.70407935,0.941657156,0.042111039,0.010213427,0.943402185,0.031144468,0.007553643,0.920511558,0.035345458,0.008572533
Vecta_only,erm-1,4,1283.647059,216.0442493,52.39842703,232.2352941,50.38418578,12.21995999,560.2840588,162.4439887,39.39845432,0.932033557,0.042715366,0.010359998,0.940690064,0.037689813,0.009141122,0.90789804,0.03812976,0.009247825
Vecta_only,erm-1,5,1269.470588,209.7537597,50.87275921,229.9411765,50.09799221,12.15054785,553.6306471,158.2319808,38.37689237,0.922044149,0.039850944,0.009665274,0.93129056,0.036362963,0.008819314,0.898327241,0.040502416,0.009823279
Vecta_only,erm-1,6,1273,225.0213879,54.57570295,227.6470588,51.10765742,12.39542764,548.268,154.8461561,37.55570926,0.923584016,0.045121384,0.010943543,0.92043381,0.035083509,0.008509001,0.890607064,0.042447595,0.010295054
Vecta_only,erm-1,7,1254.705882,216.9984921,52.62986492,227,48.7224281,11.81692455,543.7948235,151.9670056,36.85741269,0.910685913,0.047993956,0.011640244,0.919811993,0.037532602,0.009102993,0.884172112,0.044074789,0.010689707
Vecta_only,erm-1,8,1251.882353,222.7487044,54.02449624,225.7058824,49.98595391,12.12337457,539.8303529,149.3555462,36.22404074,0.908202006,0.049865071,0.012094056,0.913150337,0.034610848,0.008394364,0.878499161,0.045700356,0.011083964
Vecta_only,erm-1,9,1251.529412,213.7566132,51.8435938,224.9411765,48.68453372,11.80773382,536.504,147.2490072,35.71313,0.90893205,0.052625492,0.012763557,0.910918057,0.032218471,0.007814127,0.873701865,0.046988796,0.011396457
Vecta_only,erm-1,10,1243.882353,215.3763805,52.23644507,225.2352941,49.80779233,12.08016404,533.4197647,145.2296616,35.22336675,0.903338724,0.055861527,0.01354841,0.911960828,0.038649473,0.009373874,0.869285623,0.048340309,0.011724247
Vecta_only,erm-1,11,1236.294118,211.1488707,51.21112333,225.1764706,47.88558668,11.6139607,530.5865294,143.3710342,34.77258339,0.898076983,0.055151515,0.013376207,0.91336033,0.04140678,0.010042619,0.865220898,0.049519877,0.012010334
Vecta_only,erm-1,12,1235.647059,212.8684867,51.62819148,224.7647059,48.09564613,11.6649076,528.071,141.7418945,34.37745899,0.897663978,0.057921003,0.014047907,0.911096747,0.038349783,0.009301189,0.861614294,0.050712808,0.012299662
Vecta_only,erm-1,13,1232.882353,215.5802874,52.28589974,223.8235294,48.53894737,11.77242394,525.7635294,140.2699435,34.02045842,0.895199839,0.05671459,0.013755308,0.906866594,0.039357732,0.009545652,0.858292537,0.051738316,0.012548385
Vecta_only,erm-1,14,1230.941176,227.3998325,55.15256051,223.4705882,47.30766012,11.47379292,523.6391765,138.994245,33.71105609,0.892817401,0.060230234,0.014607977,0.906537296,0.042479319,0.010302748,0.85518804,0.052673985,0.012775318
Vecta_only,erm-1,15,1226.058824,222.5866322,53.98518796,220.7647059,46.59335979,11.30054964,521.7604706,137.5559104,33.3622087,0.889728136,0.059051108,0.014321997,0.89550711,0.040686702,0.009867975,0.852593382,0.05367392,0.013017838
Vecta_only,erm-1,16,1219.294118,218.8980255,53.09056945,223.8823529,47.88512602,11.61384897,519.8875882,136.3623814,33.07273541,0.885124043,0.061549453,0.014927935,0.907975922,0.042293175,0.010257602,0.849895109,0.054505994,0.013219645
Vecta_only,erm-1,17,1209.294118,219.8848462,53.32990861,223.3529412,47.31006919,11.4743772,518.2141176,135.2492585,32.80276344,0.877370518,0.059172316,0.014351395,0.905842176,0.038000469,0.009216468,0.847505604,0.055354266,0.013425381
Vecta_only,erm-1,18,1208.470588,217.6382083,52.78501888,222.0588235,46.80207072,11.35116947,516.6152353,134.2053231,32.54957192,0.877290484,0.062096164,0.015060532,0.901090042,0.04240041,0.01028361,0.845210575,0.056160212,0.013620852
Vecta_only,erm-1,19,1213.176471,219.7024224,53.28566434,219.5882353,46.29127729,11.22728387,515.0934706,133.2644475,32.32137608,0.880764304,0.062880061,0.015250655,0.890817585,0.042377063,0.010277947,0.843001013,0.056879125,0.013795214
Vecta_only,erm-1,20,1209.941176,218.3550637,52.95888184,220.6470588,44.96657255,10.90599578,513.5457059,132.36662,32.10362091,0.87841278,0.06330668,0.015354125,0.896561405,0.046290532,0.011227103,0.84072668,0.057550365,0.013958014
Vecta_only,erm-1,21,1210.117647,217.4924948,52.74967817,220.7058824,46.27602606,11.22358491,512.3080588,131.4286208,31.87612268,0.878939886,0.066799649,0.016201295,0.896062321,0.047979508,0.01163674,0.839020099,0.058351209,0.014152247
